update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,156.062912109604,13,-1.011606310476125,0.10183568856071017,-1.3225479125976562,0.4037015736103058,7.607003891050583,6.897049330468134,1.0,52.0,1.085590124130249,-0.5057540945708752,0.4895695485174656,0.14096488989889622,0.19754073787122106,-1.011606310476125,0.10183568856071017,-1.3225479125976562,0.4037015736103058
